hour,day_of_week,month,location,latitude,longitude,crime_type,is_night,is_weekend,risk_score,status,datetime,is_rush_hour,crime_type_encoded,high_risk
13,6,2,Jail Road,21.233866572829264,81.63661693449424,Snatching,0,1,0.279,Solved,2023-02-19 13:00:00,0,4,0
13,2,4,Shankar Nagar,21.23849320780592,81.64218642219036,Snatching,0,0,0.451,Reported,2023-04-26 13:00:00,0,4,0
17,4,1,Telibandha,21.242217094746263,81.65071940179324,Assault,0,0,0.131,Reported,2023-01-20 17:00:00,1,0,0
0,1,5,Shankar Nagar,21.24465721854349,81.64666732371094,Vehicle theft,1,0,0.682,Solved,2023-05-02 00:00:00,0,7,1
19,0,5,Devendra Nagar,21.24264345376308,81.62252011965332,Burglary,0,0,0.342,Reported,2023-05-01 19:00:00,1,1,0
17,4,9,Amanaka,21.276538422047043,81.63421275550762,Theft,0,0,0.233,Reported,2023-09-29 17:00:00,1,5,0
4,4,10,Jail Road,21.22473065213613,81.637422575615,Robbery,1,0,0.722,Reported,2023-10-13 04:00:00,0,3,1
18,0,8,Ring Road No 1,21.259647280595114,81.6526286503428,Snatching,0,0,0.251,Reported,2023-08-28 18:00:00,1,4,0
3,4,5,Amanaka,21.266416211985643,81.63608413701145,Vehicle theft,1,0,0.734,Under investigation,2023-05-26 03:00:00,0,7,1
2,0,7,Devendra Nagar,21.24265573912584,81.6149064858464,Burglary,1,0,0.8,Reported,2023-07-17 02:00:00,0,1,1
7,2,3,Tikrapara,21.26132647914793,81.6192938547262,Burglary,0,0,0.19,Under investigation,2023-03-29 07:00:00,1,1,0
18,1,12,Shankar Nagar,21.24557103126284,81.63940805112334,Vehicle theft,0,0,0.292,Reported,2023-12-12 18:00:00,1,7,0
3,4,3,Tikrapara,21.256981822098563,81.62030586743393,Robbery,1,0,0.926,Under investigation,2023-03-10 03:00:00,0,3,1
14,3,10,Pandri,21.257476078290125,81.62964467203803,Theft,0,0,0.434,Under investigation,2023-10-12 14:00:00,0,5,0
21,0,6,Ring Road No 1,21.26509834038419,81.6499136492623,Theft,1,0,0.557,Reported,2023-06-19 21:00:00,0,5,1
6,0,10,Katora Talab,21.230525477912504,81.63836971767662,Vandalism,0,0,0.131,Reported,2023-10-02 06:00:00,0,6,0
16,4,11,Fafadih,21.236733656956343,81.6640430961007,Theft,0,0,0.433,Under investigation,2023-11-17 16:00:00,0,5,0
2,5,11,Telibandha,21.238172218246632,81.65248822439895,Vehicle theft,1,1,0.622,Reported,2023-11-04 02:00:00,0,7,1
17,1,2,Pandri,21.25497504718955,81.63608063473983,Assault,0,0,0.131,Under investigation,2023-02-14 17:00:00,1,0,0
3,3,4,Mowa,21.28285410441859,81.64255528490014,Theft,1,0,0.775,Solved,2023-04-27 03:00:00,0,5,1
15,6,7,Fafadih,21.227866986978302,81.66182263319068,Vandalism,0,1,0.193,Reported,2023-07-30 15:00:00,0,6,0
10,2,7,Katora Talab,21.2377263095834,81.63733611910128,Snatching,0,0,0.45,Closed,2023-07-19 10:00:00,0,4,0
3,4,6,Katora Talab,21.24211556743729,81.63411939795178,Theft,1,0,0.97,Under investigation,2023-06-09 03:00:00,0,5,1
20,0,11,GE Road,21.259603948759253,81.64186285191984,Snatching,0,0,0.18,Reported,2023-11-06 20:00:00,0,4,0
8,2,12,Telibandha,21.24057736748985,81.64690591843126,Robbery,0,0,0.528,Reported,2023-12-20 08:00:00,1,3,1
13,0,7,Ring Road No 1,21.255771112001245,81.6503929024948,Vandalism,0,0,0.553,Solved,2023-07-24 13:00:00,0,6,1
5,6,11,GE Road,21.24537130920632,81.64825428840787,Vehicle theft,1,1,0.567,Solved,2023-11-19 05:00:00,0,7,1
22,0,7,Mowa,21.27903907699238,81.64677416563735,Vehicle theft,1,0,0.91,Under investigation,2023-07-17 22:00:00,0,7,1
23,4,4,Katora Talab,21.230669659460943,81.63813378066259,Snatching,1,0,0.584,Solved,2023-04-07 23:00:00,0,4,1
18,1,12,Fafadih,21.23349232180112,81.66531539661443,Theft,0,0,0.21,Solved,2023-12-19 18:00:00,1,5,0
15,4,12,Shankar Nagar,21.24177299529988,81.63677102165295,Theft,0,0,0.275,Solved,2023-12-29 15:00:00,0,5,0
16,3,2,Fafadih,21.22823000269514,81.65603277018532,Theft,0,0,0.364,Reported,2023-02-09 16:00:00,0,5,0
14,1,2,Devendra Nagar,21.24751125661168,81.62930768808886,Vandalism,0,0,0.101,Under investigation,2023-02-28 14:00:00,0,6,0
10,3,4,Shankar Nagar,21.24124019389338,81.64461654119303,Robbery,0,0,0.359,Under investigation,2023-04-13 10:00:00,0,3,0
8,5,3,Tikrapara,21.25400623176746,81.61942128499672,Theft,0,1,0.13,Solved,2023-03-18 08:00:00,1,5,0
1,5,8,Fafadih,21.235774250465347,81.65540750089889,Vehicle theft,1,1,0.715,Under investigation,2023-08-26 01:00:00,0,7,1
5,2,10,Fafadih,21.23228446612408,81.66406366856194,Robbery,1,0,0.513,Solved,2023-10-25 05:00:00,0,3,1
23,4,12,Mowa,21.267164917411083,81.64764181224682,Assault,1,0,0.801,Under investigation,2023-12-01 23:00:00,0,0,1
23,2,8,Ring Road No 1,21.264814717503565,81.65406691059087,Assault,1,0,0.873,Under investigation,2023-08-09 23:00:00,0,0,1
23,6,2,Shankar Nagar,21.24184912288322,81.63520911007373,Robbery,1,1,0.957,Under investigation,2023-02-05 23:00:00,0,3,1
1,6,9,Tikrapara,21.262236251825268,81.61836963869834,Theft,1,1,0.716,Reported,2023-09-03 01:00:00,0,5,1
12,4,2,Mowa,21.279028461821728,81.6466504279408,Harassment,0,0,0.338,Solved,2023-02-17 12:00:00,0,2,0
4,6,3,Pandri,21.25444825549545,81.63728494966836,Vehicle theft,1,1,0.54,Solved,2023-03-19 04:00:00,0,7,1
3,4,3,Devendra Nagar,21.246215416915494,81.62063515024884,Theft,1,0,0.603,Under investigation,2023-03-24 03:00:00,0,5,1
18,1,1,Telibandha,21.238146332612367,81.65176265349015,Theft,0,0,0.455,Under investigation,2023-01-10 18:00:00,1,5,0
17,1,5,GE Road,21.25526342607597,81.64303186419424,Harassment,0,0,0.549,Solved,2023-05-02 17:00:00,1,2,1
2,6,5,Fafadih,21.23313415046072,81.66763816662815,Vehicle theft,1,1,0.853,Under investigation,2023-05-07 02:00:00,0,7,1
1,4,4,Telibandha,21.23793916451599,81.65382404741948,Assault,1,0,0.616,Reported,2023-04-28 01:00:00,0,0,1
18,2,3,Mowa,21.280872470108864,81.6461234424261,Vehicle theft,0,0,0.336,Reported,2023-03-15 18:00:00,1,7,0
2,4,8,Mowa,21.2756609578336,81.63907839331975,Theft,1,0,0.971,Solved,2023-08-25 02:00:00,0,5,1
7,1,3,Amanaka,21.27008108756849,81.62887111285104,Vehicle theft,0,0,0.435,Under investigation,2023-03-14 07:00:00,1,7,0
0,5,10,Pandri,21.250321037573556,81.63061150663006,Theft,1,1,0.969,Solved,2023-10-28 00:00:00,0,5,1
19,2,8,Ring Road No 1,21.2705385424278,81.65281087275709,Vehicle theft,0,0,0.179,Under investigation,2023-08-23 19:00:00,1,7,0
19,2,1,Mowa,21.28140091388349,81.64695790338821,Harassment,0,0,0.365,Under investigation,2023-01-18 19:00:00,1,2,0
18,5,5,Fafadih,21.22924136964442,81.66053966935051,Burglary,0,1,0.133,Closed,2023-05-06 18:00:00,1,1,0
2,2,6,Fafadih,21.242801650367216,81.66088351111046,Theft,1,0,0.931,Under investigation,2023-06-07 02:00:00,0,5,1
8,6,5,Jail Road,21.23426572299513,81.64395495150869,Vehicle theft,0,1,0.422,Solved,2023-05-14 08:00:00,1,7,0
11,3,10,Shankar Nagar,21.23758754514245,81.64334191710802,Robbery,0,0,0.573,Under investigation,2023-10-26 11:00:00,0,3,1
8,6,5,Tikrapara,21.26068698988882,81.62001983515137,Theft,0,1,0.287,Under investigation,2023-05-14 08:00:00,1,5,0
10,2,7,Katora Talab,21.233683550080837,81.63003232195236,Harassment,0,0,0.105,Under investigation,2023-07-05 10:00:00,0,2,0
3,1,11,Telibandha,21.23699595999992,81.64970882001165,Robbery,1,0,0.998,Solved,2023-11-21 03:00:00,0,3,1
8,6,8,Jail Road,21.2345399377904,81.6473692432789,Vehicle theft,0,1,0.222,Under investigation,2023-08-20 08:00:00,1,7,0
13,2,11,Jail Road,21.235386391384893,81.64354074084314,Robbery,0,0,0.512,Under investigation,2023-11-01 13:00:00,0,3,1
21,4,8,Katora Talab,21.2326826389508,81.63286441530005,Theft,1,0,0.91,Reported,2023-08-18 21:00:00,0,5,1
10,2,9,Mowa,21.279739704209653,81.6397702438477,Robbery,0,0,0.356,Closed,2023-09-13 10:00:00,0,3,0
13,5,8,Shankar Nagar,21.245808822610112,81.64498194443301,Vehicle theft,0,1,0.284,Reported,2023-08-19 13:00:00,0,7,0
2,1,9,Mowa,21.28104516025026,81.64640053841823,Burglary,1,0,0.858,Reported,2023-09-26 02:00:00,0,1,1
13,3,3,Jail Road,21.22618163514515,81.64383131481637,Theft,0,0,0.587,Under investigation,2023-03-02 13:00:00,0,5,1
9,3,5,Mowa,21.27611741819952,81.63853625618944,Vehicle theft,0,0,0.484,Reported,2023-05-11 09:00:00,1,7,0
22,5,10,Devendra Nagar,21.247728464536745,81.6282634942488,Theft,1,1,0.984,Solved,2023-10-14 22:00:00,0,5,1
21,0,6,Ring Road No 1,21.265352053945502,81.6512832160951,Vehicle theft,1,0,0.694,Under investigation,2023-06-26 21:00:00,0,7,1
0,5,11,Ring Road No 1,21.26464061530441,81.65174570767228,Assault,1,1,0.816,Closed,2023-11-11 00:00:00,0,0,1
19,2,3,Fafadih,21.22859619641546,81.65622951942021,Snatching,0,0,0.244,Under investigation,2023-03-01 19:00:00,1,4,0
23,2,5,Telibandha,21.238584696482107,81.65041942734307,Theft,1,0,0.847,Under investigation,2023-05-03 23:00:00,0,5,1
3,6,1,GE Road,21.251245329513477,81.6516044064546,Assault,1,1,0.636,Under investigation,2023-01-08 03:00:00,0,0,1
10,5,3,Amanaka,21.269138093135343,81.63725191672762,Theft,0,1,0.529,Solved,2023-03-25 10:00:00,0,5,1
19,4,3,Mowa,21.278321652930693,81.64959343584815,Robbery,0,0,0.291,Closed,2023-03-03 19:00:00,1,3,0
15,3,6,Jail Road,21.230122854906902,81.6494628904461,Harassment,0,0,0.444,Reported,2023-06-01 15:00:00,0,2,0
11,6,9,Katora Talab,21.238108046364363,81.63364529131765,Theft,0,1,0.367,Under investigation,2023-09-03 11:00:00,0,5,0
23,4,3,Tikrapara,21.25650220809496,81.61292844570377,Robbery,1,0,0.604,Under investigation,2023-03-24 23:00:00,0,3,1
3,1,7,Ring Road No 1,21.259434230862414,81.64768157476335,Theft,1,0,0.613,Closed,2023-07-04 03:00:00,0,5,1
11,3,11,Devendra Nagar,21.24717928008165,81.62129533851576,Harassment,0,0,0.198,Reported,2023-11-02 11:00:00,0,2,0
18,1,8,Amanaka,21.270747708210216,81.64012791344952,Robbery,0,0,0.278,Under investigation,2023-08-01 18:00:00,1,3,0
16,1,10,Mowa,21.27854876659346,81.65061662679388,Snatching,0,0,0.428,Under investigation,2023-10-10 16:00:00,0,4,0
5,0,9,Mowa,21.274196756078645,81.6416976658065,Burglary,1,0,0.654,Closed,2023-09-04 05:00:00,0,1,1
16,4,3,Mowa,21.276742748305555,81.64604602642423,Vehicle theft,0,0,0.44,Reported,2023-03-03 16:00:00,0,7,0
23,2,7,Shankar Nagar,21.234540833478537,81.63632753884329,Vehicle theft,1,0,0.658,Reported,2023-07-12 23:00:00,0,7,1
23,1,7,Fafadih,21.2326706127102,81.66740551088404,Theft,1,0,0.8,Closed,2023-07-04 23:00:00,0,5,1
0,6,5,Katora Talab,21.23760336733615,81.62909381018295,Snatching,1,1,0.972,Under investigation,2023-05-14 00:00:00,0,4,1
9,1,7,GE Road,21.24641133362924,81.65559195881137,Snatching,0,0,0.447,Closed,2023-07-25 09:00:00,1,4,0
13,6,1,Amanaka,21.267515460804816,81.63122814651021,Assault,0,1,0.578,Under investigation,2023-01-01 13:00:00,0,0,1
10,5,3,Amanaka,21.275909490242523,81.63904438802236,Robbery,0,1,0.358,Under investigation,2023-03-18 10:00:00,0,3,0
20,1,1,Tikrapara,21.26519623857307,81.61489983247894,Vandalism,0,0,0.115,Reported,2023-01-03 20:00:00,0,6,0
15,2,10,Jail Road,21.223699577435944,81.64063266595745,Theft,0,0,0.425,Under investigation,2023-10-04 15:00:00,0,5,0
23,4,4,Ring Road No 1,21.26474050453229,81.65265840721482,Theft,1,0,0.582,Under investigation,2023-04-07 23:00:00,0,5,1
20,1,8,Fafadih,21.23901273574256,81.65426493163996,Burglary,0,0,0.324,Solved,2023-08-08 20:00:00,0,1,0
17,4,4,Jail Road,21.23323878020519,81.63571349982341,Vehicle theft,0,0,0.162,Solved,2023-04-14 17:00:00,1,7,0
13,5,10,Shankar Nagar,21.246922941283444,81.64020017318191,Theft,0,1,0.154,Solved,2023-10-07 13:00:00,0,5,0
21,2,8,Ring Road No 1,21.26014411281644,81.64876038917221,Robbery,1,0,0.53,Under investigation,2023-08-09 21:00:00,0,3,1
1,2,10,Fafadih,21.22731755919689,81.66136171575933,Burglary,1,0,0.681,Closed,2023-10-04 01:00:00,0,1,1
1,3,6,Katora Talab,21.23360930643736,81.6376451929236,Robbery,1,0,0.747,Under investigation,2023-06-08 01:00:00,0,3,1
7,3,1,Fafadih,21.23566022432413,81.66795262821161,Harassment,0,0,0.356,Under investigation,2023-01-19 07:00:00,1,2,0
9,3,8,GE Road,21.25266530993417,81.65098271106832,Theft,0,0,0.212,Reported,2023-08-24 09:00:00,1,5,0
11,5,6,Katora Talab,21.24230039924731,81.6319893492159,Vehicle theft,0,1,0.562,Reported,2023-06-10 11:00:00,0,7,1
13,5,8,Tikrapara,21.25414696714871,81.61950037623652,Harassment,0,1,0.544,Reported,2023-08-05 13:00:00,0,2,1
10,1,4,Telibandha,21.233209466123142,81.6599157546917,Theft,0,0,0.55,Solved,2023-04-25 10:00:00,0,5,1
18,6,11,Mowa,21.284721993168315,81.6509559053332,Snatching,0,1,0.6,Reported,2023-11-19 18:00:00,1,4,1
17,4,3,Katora Talab,21.236949787906653,81.63670229437481,Burglary,0,0,0.224,Solved,2023-03-31 17:00:00,1,1,0
0,1,2,Fafadih,21.23126209827219,81.66473169922234,Theft,1,0,0.543,Reported,2023-02-07 00:00:00,0,5,1
2,6,9,Jail Road,21.2249378271518,81.62992762724211,Robbery,1,1,0.999,Under investigation,2023-09-24 02:00:00,0,3,1
1,4,12,Devendra Nagar,21.242437157522044,81.61757810609754,Vehicle theft,1,0,0.688,Reported,2023-12-08 01:00:00,0,7,1
18,3,1,Tikrapara,21.26601170694464,81.62596270982033,Robbery,0,0,0.388,Closed,2023-01-19 18:00:00,1,3,0
16,2,7,Mowa,21.273288283710347,81.6474668624301,Vehicle theft,0,0,0.463,Reported,2023-07-26 16:00:00,0,7,0
8,0,7,Jail Road,21.233605539934004,81.63382089326113,Assault,0,0,0.178,Under investigation,2023-07-17 08:00:00,1,0,0
15,6,4,Devendra Nagar,21.24403892987627,81.62107934511151,Robbery,0,1,0.21,Reported,2023-04-16 15:00:00,0,3,0
8,2,1,Tikrapara,21.26309198159451,81.61378488259638,Vehicle theft,0,0,0.291,Under investigation,2023-01-04 08:00:00,1,7,0
9,0,5,Telibandha,21.238504509497364,81.6473562619842,Vandalism,0,0,0.188,Reported,2023-05-01 09:00:00,1,6,0
3,1,1,Jail Road,21.23169336473354,81.63923283187326,Snatching,1,0,0.817,Solved,2023-01-24 03:00:00,0,4,1
9,1,10,Shankar Nagar,21.24135901718424,81.64124681369746,Theft,0,0,0.102,Reported,2023-10-31 09:00:00,1,5,0
4,0,6,GE Road,21.25934417133136,81.64723240145553,Theft,1,0,0.832,Under investigation,2023-06-26 04:00:00,0,5,1
23,0,9,Katora Talab,21.232535979126865,81.63683373427662,Vehicle theft,1,0,0.549,Under investigation,2023-09-11 23:00:00,0,7,1
20,2,8,Devendra Nagar,21.245025901322308,81.61773906427653,Robbery,0,0,0.122,Reported,2023-08-02 20:00:00,0,3,0
7,2,12,Amanaka,21.27892598534081,81.63359008421766,Burglary,0,0,0.337,Solved,2023-12-20 07:00:00,1,1,0
11,2,12,Mowa,21.277388522184157,81.64293934140764,Theft,0,0,0.218,Closed,2023-12-27 11:00:00,0,5,0
23,3,6,Fafadih,21.240020467076835,81.65448101869391,Robbery,1,0,0.87,Reported,2023-06-29 23:00:00,0,3,1
22,0,10,Jail Road,21.23090394339768,81.64844908864718,Robbery,1,0,0.881,Under investigation,2023-10-02 22:00:00,0,3,1
19,6,1,Pandri,21.25191491472296,81.62465866408279,Vehicle theft,0,1,0.491,Closed,2023-01-29 19:00:00,1,7,0
18,6,1,GE Road,21.24872641258816,81.64972753011902,Vandalism,0,1,0.559,Under investigation,2023-01-01 18:00:00,1,6,1
19,5,2,Devendra Nagar,21.25092321566256,81.62204265662234,Robbery,0,1,0.377,Under investigation,2023-02-25 19:00:00,1,3,0
17,6,2,Amanaka,21.273306607189728,81.62925852469182,Snatching,0,1,0.285,Solved,2023-02-19 17:00:00,1,4,0
1,0,1,Amanaka,21.26422512652162,81.63306879724527,Robbery,1,0,0.755,Under investigation,2023-01-30 01:00:00,0,3,1
13,2,6,Devendra Nagar,21.25135211488749,81.62367549855806,Theft,0,0,0.225,Under investigation,2023-06-21 13:00:00,0,5,0
8,6,12,Amanaka,21.271159244782265,81.6361123183823,Burglary,0,1,0.257,Under investigation,2023-12-10 08:00:00,1,1,0
14,1,10,Ring Road No 1,21.267836831930342,81.64875911722986,Vandalism,0,0,0.28,Under investigation,2023-10-17 14:00:00,0,6,0
7,4,3,Shankar Nagar,21.246253140433957,81.63877646934458,Robbery,0,0,0.123,Reported,2023-03-24 07:00:00,1,3,0
4,5,6,Ring Road No 1,21.271333090623685,81.64799843558282,Theft,1,1,0.513,Reported,2023-06-17 04:00:00,0,5,1
11,2,2,Jail Road,21.226270442787687,81.64229867925395,Theft,0,0,0.315,Under investigation,2023-02-15 11:00:00,0,5,0
0,2,3,Amanaka,21.27031915372573,81.63630740962505,Theft,1,0,0.873,Under investigation,2023-03-29 00:00:00,0,5,1
18,6,1,Telibandha,21.23980925518197,81.64573843120476,Assault,0,1,0.228,Reported,2023-01-22 18:00:00,1,0,0
9,6,3,Katora Talab,21.24315343571632,81.63807416882356,Vandalism,0,1,0.598,Under investigation,2023-03-12 09:00:00,1,6,1
11,4,12,Katora Talab,21.242135799805062,81.63238667644356,Vehicle theft,0,0,0.464,Under investigation,2023-12-01 11:00:00,0,7,0
21,6,2,Amanaka,21.271666094178865,81.63578947384894,Vehicle theft,1,1,0.98,Reported,2023-02-26 21:00:00,0,7,1
14,1,12,Pandri,21.255912010504808,81.63424099252731,Robbery,0,0,0.347,Under investigation,2023-12-26 14:00:00,0,3,0
16,6,2,Devendra Nagar,21.24637220321183,81.61732819547264,Vehicle theft,0,1,0.227,Under investigation,2023-02-05 16:00:00,0,7,0
6,1,7,GE Road,21.25831864754835,81.65112394973475,Snatching,0,0,0.535,Under investigation,2023-07-04 06:00:00,0,4,1
17,2,6,Telibandha,21.23646625183444,81.65172616855307,Assault,0,0,0.223,Under investigation,2023-06-14 17:00:00,1,0,0
18,0,11,Jail Road,21.22375562580619,81.64432141226989,Assault,0,0,0.257,Reported,2023-11-13 18:00:00,1,0,0
13,0,5,Amanaka,21.26411515302288,81.63411666203186,Vandalism,0,0,0.244,Under investigation,2023-05-08 13:00:00,0,6,0
7,5,5,Telibandha,21.239877817798423,81.65425535884792,Theft,0,1,0.37,Reported,2023-05-27 07:00:00,1,5,0
13,1,1,Devendra Nagar,21.246026178705737,81.62593985149445,Harassment,0,0,0.425,Closed,2023-01-17 13:00:00,0,2,0
23,5,6,Amanaka,21.269887332366203,81.63487125619623,Theft,1,1,0.873,Solved,2023-06-03 23:00:00,0,5,1
21,2,10,Pandri,21.251741909001392,81.62884376831659,Robbery,1,0,0.596,Solved,2023-10-18 21:00:00,0,3,1
15,0,12,Fafadih,21.226353719027674,81.6581267060252,Burglary,0,0,0.124,Under investigation,2023-12-25 15:00:00,0,1,0
16,0,1,Fafadih,21.234079099364447,81.66020351598604,Vehicle theft,0,0,0.534,Reported,2023-01-09 16:00:00,0,7,1
9,6,9,Fafadih,21.232476763671272,81.65990658532223,Assault,0,1,0.274,Under investigation,2023-09-24 09:00:00,1,0,0
20,1,12,Ring Road No 1,21.259945606429078,81.6492276021561,Theft,0,0,0.557,Under investigation,2023-12-05 20:00:00,0,5,1
1,1,9,Tikrapara,21.25887267302245,81.61872057256217,Burglary,1,0,0.96,Under investigation,2023-09-05 01:00:00,0,1,1
1,4,9,Ring Road No 1,21.26497351337788,81.65047779883646,Vehicle theft,1,0,0.677,Solved,2023-09-15 01:00:00,0,7,1
10,0,5,Katora Talab,21.23258137897723,81.62890767184032,Theft,0,0,0.149,Under investigation,2023-05-01 10:00:00,0,5,0
0,2,6,Amanaka,21.2803897488295,81.63048073987895,Theft,1,0,0.681,Reported,2023-06-07 00:00:00,0,5,1
1,2,12,Mowa,21.276825499994946,81.64436800121007,Theft,1,0,0.638,Solved,2023-12-13 01:00:00,0,5,1
0,4,6,GE Road,21.252643442438263,81.65098346277024,Theft,1,0,0.601,Under investigation,2023-06-23 00:00:00,0,5,1
7,4,10,Devendra Nagar,21.24382913172187,81.62435423228256,Robbery,0,0,0.177,Reported,2023-10-06 07:00:00,1,3,0
11,3,5,Pandri,21.251645374656963,81.62835147452984,Robbery,0,0,0.385,Reported,2023-05-18 11:00:00,0,3,0
9,0,11,Jail Road,21.230781638967088,81.64432146218701,Assault,0,0,0.297,Reported,2023-11-20 09:00:00,1,0,0
18,1,11,Amanaka,21.269911199106257,81.63493781138543,Robbery,0,0,0.41,Under investigation,2023-11-21 18:00:00,1,3,0
9,2,4,Devendra Nagar,21.249872644139504,81.62724544143929,Burglary,0,0,0.308,Solved,2023-04-12 09:00:00,1,1,0
15,3,6,Fafadih,21.239435745763853,81.65417507906207,Vehicle theft,0,0,0.195,Solved,2023-06-15 15:00:00,0,7,0
11,6,5,Pandri,21.25502047673268,81.6320063201816,Assault,0,1,0.248,Under investigation,2023-05-14 11:00:00,0,0,0
6,0,4,Telibandha,21.23535739040899,81.65110635167198,Theft,0,0,0.594,Closed,2023-04-24 06:00:00,0,5,1
22,1,2,Tikrapara,21.264304486991037,81.61538336431006,Theft,1,0,0.537,Reported,2023-02-07 22:00:00,0,5,1
21,3,3,Shankar Nagar,21.245270249716093,81.64558541470292,Harassment,1,0,0.52,Under investigation,2023-03-02 21:00:00,0,2,1
23,5,4,Mowa,21.274615921749877,81.64173085723023,Harassment,1,1,0.958,Reported,2023-04-08 23:00:00,0,2,1
23,3,8,Pandri,21.25260387350657,81.62641547397783,Assault,1,0,0.978,Under investigation,2023-08-17 23:00:00,0,0,1
18,5,2,Katora Talab,21.233183387203624,81.63395982159255,Snatching,0,1,0.376,Closed,2023-02-18 18:00:00,1,4,0
13,4,12,Pandri,21.25460655886761,81.63217493600476,Harassment,0,0,0.571,Under investigation,2023-12-22 13:00:00,0,2,1
6,4,6,Katora Talab,21.233254349083253,81.63710867154046,Harassment,0,0,0.569,Under investigation,2023-06-02 06:00:00,0,2,1
17,3,11,Pandri,21.24805624089533,81.62315932080803,Robbery,0,0,0.549,Reported,2023-11-02 17:00:00,1,3,1
4,5,9,Telibandha,21.23743142571581,81.65459187748634,Burglary,1,1,0.803,Reported,2023-09-09 04:00:00,0,1,1
11,5,1,Amanaka,21.272623842208564,81.63499371277051,Assault,0,1,0.598,Reported,2023-01-28 11:00:00,0,0,1
16,2,11,Devendra Nagar,21.243933178065635,81.62184095145554,Burglary,0,0,0.233,Under investigation,2023-11-15 16:00:00,0,1,0
7,3,5,Katora Talab,21.237135139623444,81.63022625005662,Burglary,0,0,0.508,Solved,2023-05-25 07:00:00,1,1,1
23,5,7,Telibandha,21.2375075706192,81.64923772215455,Assault,1,1,0.545,Closed,2023-07-08 23:00:00,0,0,1
11,4,12,Tikrapara,21.254695702166195,81.61534620699642,Vehicle theft,0,0,0.386,Reported,2023-12-08 11:00:00,0,7,0
6,3,1,Pandri,21.253042027165947,81.62963804735976,Theft,0,0,0.212,Reported,2023-01-19 06:00:00,0,5,0
4,2,11,Shankar Nagar,21.242264952835228,81.63845429024985,Robbery,1,0,0.768,Closed,2023-11-08 04:00:00,0,3,1
3,1,1,Devendra Nagar,21.25190739930236,81.62004808314128,Assault,1,0,0.754,Under investigation,2023-01-31 03:00:00,0,0,1
11,3,7,Fafadih,21.234106371229046,81.6592485236477,Theft,0,0,0.148,Under investigation,2023-07-06 11:00:00,0,5,0
21,6,8,Ring Road No 1,21.263545117170555,81.65303043896776,Snatching,1,1,0.968,Reported,2023-08-27 21:00:00,0,4,1
13,0,7,Telibandha,21.233418973643168,81.65007353502338,Theft,0,0,0.253,Under investigation,2023-07-17 13:00:00,0,5,0
0,3,12,Mowa,21.28366291459592,81.64934600757397,Burglary,1,0,0.815,Under investigation,2023-12-28 00:00:00,0,1,1
16,0,1,Shankar Nagar,21.24297994410698,81.64226672482887,Theft,0,0,0.416,Reported,2023-01-09 16:00:00,0,5,0
