date,time,hour,day_of_week,location,latitude,longitude,accident_type,severity,severity_encoded,vehicles_involved,casualties,road_type,weather,light_condition,speed_limit,road_condition
2023-12-16,12:00,12,5,Pandri,21.253039196855003,81.6285243724173,Hit-and-run,Moderate,1,3,0,Urban,Clear,Day,80,Damaged
2023-10-05,08:00,8,3,Telibandha,21.23454951049889,81.64949688368439,Overturning,Severe,2,3,2,Rural,Rainy,Day,60,Good
2023-02-01,22:00,22,2,Ring Road No 1,21.2626923856064,81.65434638331902,Pedestrian,Severe,2,2,3,Highway,Clear,Night,80,Good
2023-12-10,08:00,8,6,Jail Road,21.23072817132738,81.64493693458371,Collision,Moderate,1,2,1,Intersection,Rainy,Day,40,Good
2023-12-31,07:00,7,6,Telibandha,21.242492465620117,81.64873051317149,Pedestrian,Minor,0,1,1,Rural,Clear,Day,100,Wet
2023-08-29,06:00,6,1,Fafadih,21.22771461241014,81.66535672570181,Pedestrian,Severe,2,3,3,Urban,Rainy,Day,60,Good
2023-09-20,22:00,22,2,GE Road,21.255278155669693,81.6448013652273,Collision,Severe,2,2,3,Intersection,Rainy,Night,40,Good
2023-02-15,20:00,20,2,Katora Talab,21.24122772005948,81.63564635151178,Collision,Severe,2,1,1,Urban,Rainy,Day,100,Wet
2023-03-23,06:00,6,3,Jail Road,21.230282056494378,81.64494434976275,Pedestrian,Minor,0,3,0,Intersection,Clear,Day,40,Wet
2023-03-16,15:00,15,3,Shankar Nagar,21.247534055519694,81.64405399285599,Overturning,Severe,2,2,1,Intersection,Clear,Day,40,Damaged
2023-02-05,06:00,6,6,Ring Road No 1,21.26481965119744,81.6530491828716,Collision,Minor,0,2,0,Highway,Rainy,Day,80,Good
2023-12-04,22:00,22,0,Amanaka,21.268799827698352,81.63483469565081,Hit-and-run,Moderate,1,4,2,Highway,Clear,Night,100,Damaged
2023-06-30,15:00,15,4,GE Road,21.24849304853622,81.64790088067278,Skid,Severe,2,2,2,Highway,Clear,Day,40,Wet
2023-04-06,16:00,16,3,Jail Road,21.228700098363994,81.63819408389114,Collision,Minor,0,4,0,Highway,Clear,Day,60,Damaged
2023-05-03,15:00,15,2,Shankar Nagar,21.243910239507947,81.6411280574479,Skid,Minor,0,1,0,Highway,Clear,Day,80,Wet
2023-10-21,05:00,5,5,Mowa,21.280406704161056,81.63743303816013,Collision,Fatal,3,4,1,Urban,Clear,Night,60,Under repair
2023-02-28,07:00,7,1,Katora Talab,21.236359935617678,81.63489465492053,Pedestrian,Minor,0,1,0,Rural,Clear,Day,60,Wet
2023-09-07,19:00,19,3,Ring Road No 1,21.26246811228049,81.65068282190057,Skid,Minor,0,4,0,Highway,Clear,Day,40,Good
2023-01-05,20:00,20,3,Mowa,21.27414426196781,81.64336943131401,Hit-and-run,Minor,0,2,0,Urban,Clear,Day,80,Good
2023-07-13,13:00,13,3,Jail Road,21.2317428179477,81.64158061188262,Skid,Moderate,1,2,1,Urban,Clear,Day,60,Good
2023-05-06,23:00,23,5,Ring Road No 1,21.26651618117833,81.65180458881736,Collision,Severe,2,1,1,Rural,Clear,Night,80,Under repair
2023-10-05,22:00,22,3,Devendra Nagar,21.247036043541954,81.62386827221538,Hit-and-run,Fatal,3,3,0,Urban,Cloudy,Night,40,Damaged
2023-05-27,16:00,16,5,Katora Talab,21.238762652158776,81.62976831109161,Skid,Fatal,3,3,2,Rural,Cloudy,Day,100,Good
2023-08-27,04:00,4,6,Amanaka,21.267319257096066,81.6397606989711,Skid,Severe,2,4,2,Rural,Rainy,Night,60,Wet
2023-07-04,13:00,13,1,Mowa,21.27151869253371,81.64187946621053,Collision,Minor,0,3,1,Rural,Clear,Day,40,Damaged
2023-05-13,09:00,9,5,Amanaka,21.273516824878822,81.63472021800338,Overturning,Severe,2,3,0,Rural,Clear,Day,80,Good
2023-12-27,16:00,16,2,Telibandha,21.23768496678565,81.65048826503045,Overturning,Moderate,1,3,1,Rural,Rainy,Day,40,Damaged
2023-04-28,00:00,0,4,GE Road,21.250140639459993,81.64899254847826,Overturning,Fatal,3,3,1,Highway,Clear,Night,60,Under repair
2023-04-25,13:00,13,1,Shankar Nagar,21.24144985689044,81.64542602325987,Overturning,Severe,2,3,2,Urban,Rainy,Day,60,Good
2023-03-09,23:00,23,3,Mowa,21.283169794763197,81.64189982903368,Collision,Moderate,1,3,1,Urban,Rainy,Night,60,Good
2023-06-12,00:00,0,0,Telibandha,21.234740531737927,81.64852847048905,Pedestrian,Fatal,3,3,0,Urban,Rainy,Night,80,Good
2023-04-28,14:00,14,4,Telibandha,21.23834803401969,81.6516166166307,Skid,Minor,0,1,1,Rural,Foggy,Day,60,Damaged
2023-12-12,01:00,1,1,Pandri,21.24837596033049,81.62729251304407,Pedestrian,Moderate,1,4,1,Urban,Foggy,Night,60,Under repair
2023-02-19,00:00,0,6,Telibandha,21.240432028413576,81.65291672649612,Pedestrian,Fatal,3,4,2,Rural,Clear,Night,60,Under repair
2023-03-23,02:00,2,3,Tikrapara,21.258235217864488,81.61470034883816,Skid,Moderate,1,1,2,Highway,Clear,Night,80,Damaged
2023-12-28,22:00,22,3,GE Road,21.261052354603866,81.65124991271126,Collision,Fatal,3,1,0,Rural,Rainy,Night,60,Wet
2023-12-30,17:00,17,5,Mowa,21.2780989887147,81.6449070938266,Collision,Minor,0,4,1,Urban,Clear,Day,60,Wet
2023-12-02,10:00,10,5,GE Road,21.250826630110858,81.6515014706673,Pedestrian,Severe,2,2,2,Intersection,Clear,Day,40,Damaged
2023-03-07,20:00,20,1,Mowa,21.27937817959333,81.6425738156945,Hit-and-run,Minor,0,2,0,Rural,Clear,Day,60,Good
2023-11-17,01:00,1,4,Tikrapara,21.25975925439531,81.61435785599961,Collision,Severe,2,4,1,Highway,Foggy,Night,100,Good
2023-05-31,20:00,20,2,Telibandha,21.24471428469818,81.64727539823919,Overturning,Moderate,1,2,1,Rural,Clear,Day,100,Wet
2023-01-15,15:00,15,6,GE Road,21.24711992927107,81.64826142035173,Pedestrian,Minor,0,3,1,Intersection,Clear,Day,40,Good
2023-02-27,18:00,18,0,Amanaka,21.26711558455947,81.63484486162832,Pedestrian,Severe,2,4,1,Rural,Cloudy,Day,80,Wet
2023-04-01,01:00,1,5,Fafadih,21.235163291545685,81.66418590870158,Collision,Severe,2,3,1,Urban,Clear,Night,40,Good
2023-08-26,15:00,15,5,GE Road,21.253644192164867,81.64798310383564,Overturning,Minor,0,4,1,Highway,Clear,Day,40,Damaged
2023-01-27,11:00,11,4,Pandri,21.251548775482984,81.63082363715269,Pedestrian,Fatal,3,4,3,Intersection,Clear,Day,40,Good
2023-04-24,03:00,3,0,Telibandha,21.233626637728175,81.65181175410035,Overturning,Moderate,1,3,0,Highway,Clear,Night,40,Good
2023-07-30,17:00,17,6,Devendra Nagar,21.24122810213725,81.62952103979673,Pedestrian,Severe,2,4,1,Rural,Clear,Day,100,Under repair
2023-12-21,17:00,17,3,Shankar Nagar,21.242286454746075,81.64154537446842,Hit-and-run,Fatal,3,1,3,Urban,Clear,Day,40,Under repair
2023-03-31,18:00,18,4,Shankar Nagar,21.241190878702287,81.64021008990443,Pedestrian,Moderate,1,4,0,Intersection,Foggy,Day,60,Good
2023-02-17,04:00,4,4,Shankar Nagar,21.25032228070743,81.64492110906586,Collision,Moderate,1,2,2,Highway,Rainy,Night,40,Good
2023-04-30,14:00,14,6,Telibandha,21.23425239266456,81.65461263870205,Overturning,Minor,0,3,0,Rural,Clear,Day,60,Damaged
2023-10-22,05:00,5,6,Telibandha,21.242479726825426,81.64925636261313,Overturning,Fatal,3,3,2,Intersection,Clear,Night,100,Good
2023-08-10,19:00,19,3,Shankar Nagar,21.24442009082609,81.64205516776174,Hit-and-run,Minor,0,1,0,Intersection,Clear,Day,80,Good
2023-05-25,05:00,5,3,Ring Road No 1,21.26931773971334,81.64881112943303,Pedestrian,Moderate,1,3,1,Intersection,Foggy,Night,100,Damaged
2023-03-06,05:00,5,0,Ring Road No 1,21.263838031829327,81.64991556400703,Overturning,Severe,2,1,3,Rural,Clear,Night,100,Wet
2023-07-02,10:00,10,6,Amanaka,21.265700878786145,81.64157491476517,Skid,Severe,2,2,0,Rural,Cloudy,Day,100,Good
2023-07-07,09:00,9,4,Telibandha,21.235355300262693,81.65076038756246,Overturning,Moderate,1,3,0,Intersection,Rainy,Day,40,Wet
2023-07-23,01:00,1,6,Jail Road,21.22457789818086,81.63890278838227,Hit-and-run,Minor,0,4,0,Highway,Rainy,Night,40,Good
2023-06-28,12:00,12,2,Shankar Nagar,21.244765906464302,81.63962579806149,Hit-and-run,Minor,0,3,0,Highway,Foggy,Day,40,Damaged
2023-12-16,10:00,10,5,Jail Road,21.23156040555221,81.63929287672434,Collision,Minor,0,1,1,Highway,Clear,Day,80,Good
2023-08-27,19:00,19,6,Jail Road,21.2332802475372,81.64418528274003,Hit-and-run,Minor,0,4,0,Urban,Cloudy,Day,80,Wet
2023-07-09,11:00,11,6,Ring Road No 1,21.26163976571781,81.65143019857818,Pedestrian,Moderate,1,4,1,Rural,Cloudy,Day,80,Wet
2023-07-11,19:00,19,1,Mowa,21.279450362679416,81.64415804788631,Overturning,Moderate,1,3,0,Rural,Clear,Day,80,Under repair
2023-10-25,20:00,20,2,Jail Road,21.229843145988735,81.64067063287803,Skid,Severe,2,2,3,Urban,Cloudy,Day,100,Good
2023-05-11,18:00,18,3,Katora Talab,21.235969780575612,81.63484571960092,Hit-and-run,Severe,2,3,0,Intersection,Cloudy,Day,100,Under repair
2023-04-03,10:00,10,0,Mowa,21.282793820580604,81.64423824972364,Collision,Severe,2,3,0,Intersection,Clear,Day,100,Wet
2023-05-14,11:00,11,6,GE Road,21.253303766918332,81.65106921097241,Hit-and-run,Severe,2,2,1,Rural,Clear,Day,100,Good
2023-11-25,18:00,18,5,Jail Road,21.229338573666357,81.64105648113075,Skid,Minor,0,2,0,Intersection,Rainy,Day,40,Good
2023-03-17,23:00,23,4,Pandri,21.248144478964992,81.63340642296895,Skid,Fatal,3,4,1,Rural,Rainy,Night,40,Damaged
2023-09-06,11:00,11,2,Katora Talab,21.22835111870297,81.634238554823,Pedestrian,Minor,0,1,0,Intersection,Clear,Day,40,Good
2023-01-11,02:00,2,2,Jail Road,21.233222687931452,81.63600839619912,Skid,Fatal,3,1,4,Intersection,Clear,Night,60,Wet
2023-05-28,02:00,2,6,Jail Road,21.230999339752852,81.63805770066027,Overturning,Minor,0,3,0,Intersection,Rainy,Night,60,Good
2023-09-26,18:00,18,1,Ring Road No 1,21.262293590204433,81.65403782288192,Collision,Minor,0,4,0,Urban,Clear,Day,40,Damaged
2023-09-06,00:00,0,2,Ring Road No 1,21.263994170777657,81.64509693239636,Skid,Minor,0,4,1,Highway,Rainy,Night,100,Good
2023-04-30,15:00,15,6,Ring Road No 1,21.260470723380806,81.65412600720467,Overturning,Moderate,1,2,1,Rural,Clear,Day,60,Good
2023-01-25,02:00,2,2,Devendra Nagar,21.246946828154577,81.62864440671758,Hit-and-run,Fatal,3,4,3,Rural,Clear,Night,40,Good
2023-08-25,01:00,1,4,Ring Road No 1,21.26844794278204,81.65017326460956,Skid,Moderate,1,4,1,Highway,Clear,Night,40,Good
2023-09-27,10:00,10,2,Pandri,21.25890971341521,81.62967343900955,Collision,Severe,2,1,3,Highway,Rainy,Day,40,Good
2023-03-13,04:00,4,0,Telibandha,21.236011994396772,81.64819908040226,Overturning,Minor,0,2,0,Rural,Rainy,Night,40,Damaged
2023-03-04,02:00,2,5,Pandri,21.244629824684132,81.63442105702474,Collision,Fatal,3,4,4,Urban,Rainy,Night,80,Wet
2023-01-03,12:00,12,1,Shankar Nagar,21.24828428596713,81.63905347768356,Hit-and-run,Moderate,1,4,0,Highway,Foggy,Day,40,Good
2023-02-10,02:00,2,4,Amanaka,21.269316347134854,81.63528682263234,Overturning,Fatal,3,2,1,Urban,Rainy,Night,60,Good
2023-07-15,08:00,8,5,GE Road,21.248318940843575,81.64363469390618,Hit-and-run,Fatal,3,3,4,Intersection,Rainy,Day,40,Good
2023-02-25,02:00,2,5,Telibandha,21.23826892718867,81.64913676171162,Pedestrian,Moderate,1,3,1,Rural,Foggy,Night,100,Good
2023-03-22,22:00,22,2,Pandri,21.250234766277035,81.6302681481878,Collision,Severe,2,2,2,Rural,Clear,Night,40,Good
2023-06-26,19:00,19,0,Mowa,21.283188558975578,81.64139072184093,Pedestrian,Minor,0,3,0,Rural,Foggy,Day,60,Good
2023-07-11,05:00,5,1,Tikrapara,21.260611328996166,81.62088061157124,Skid,Severe,2,3,3,Intersection,Clear,Night,40,Damaged
2023-03-20,00:00,0,0,Tikrapara,21.26176242877954,81.61685672942666,Pedestrian,Moderate,1,2,0,Urban,Clear,Night,40,Damaged
2023-08-19,13:00,13,5,Devendra Nagar,21.245889131369342,81.62504261946052,Overturning,Severe,2,3,2,Urban,Foggy,Day,60,Wet
2023-10-11,00:00,0,2,Mowa,21.275514945987467,81.6460906170324,Collision,Minor,0,1,1,Intersection,Clear,Night,60,Good
2023-07-17,13:00,13,0,GE Road,21.255494766715643,81.64673165923367,Overturning,Moderate,1,2,2,Intersection,Clear,Day,40,Wet
2023-11-08,13:00,13,2,Ring Road No 1,21.263981010055044,81.65312683477002,Hit-and-run,Minor,0,1,0,Rural,Cloudy,Day,100,Good
2023-06-02,19:00,19,4,Devendra Nagar,21.243963157531013,81.62484484153707,Skid,Minor,0,3,1,Intersection,Clear,Day,80,Good
2023-03-02,07:00,7,3,Ring Road No 1,21.263889766878876,81.64679624546709,Overturning,Fatal,3,1,2,Urban,Rainy,Day,80,Good
2023-10-25,06:00,6,2,Katora Talab,21.238077483947933,81.63119957275119,Overturning,Minor,0,2,0,Urban,Rainy,Day,100,Damaged
2023-06-14,08:00,8,2,Devendra Nagar,21.248417608554984,81.6213863667746,Skid,Moderate,1,2,1,Rural,Rainy,Day,80,Under repair
2023-06-06,10:00,10,1,Ring Road No 1,21.262916143699016,81.65531683674034,Pedestrian,Severe,2,1,0,Urban,Rainy,Day,40,Damaged
2023-07-16,13:00,13,6,Tikrapara,21.261589144939588,81.61546157824128,Hit-and-run,Severe,2,3,2,Urban,Clear,Day,60,Under repair
2023-03-11,07:00,7,5,Tikrapara,21.257055250287603,81.61690209163413,Pedestrian,Fatal,3,2,2,Intersection,Clear,Day,100,Wet
2023-03-09,16:00,16,3,Telibandha,21.24008393225007,81.6511748994448,Overturning,Severe,2,3,3,Rural,Rainy,Day,80,Wet
2023-03-18,21:00,21,5,Jail Road,21.227270693086012,81.63659837154316,Pedestrian,Severe,2,1,0,Urban,Clear,Day,60,Damaged
2023-11-24,12:00,12,4,Mowa,21.279744750215258,81.64175441980264,Skid,Moderate,1,4,1,Highway,Clear,Day,40,Under repair
2023-02-28,02:00,2,1,Shankar Nagar,21.249971647662345,81.64220981096969,Collision,Severe,2,4,1,Urban,Clear,Night,40,Good
2023-05-20,05:00,5,5,GE Road,21.256642758483103,81.64538884920569,Hit-and-run,Minor,0,4,1,Rural,Clear,Night,40,Wet
2023-07-12,06:00,6,2,Shankar Nagar,21.238780361181316,81.63873974460242,Skid,Moderate,1,1,1,Intersection,Foggy,Day,60,Good
2023-02-02,01:00,1,3,Fafadih,21.236667389344362,81.66646830476907,Collision,Severe,2,1,0,Rural,Rainy,Night,80,Good
2023-03-13,14:00,14,0,Pandri,21.24905346163814,81.62821830191072,Collision,Minor,0,4,1,Intersection,Clear,Day,80,Good
2023-07-31,20:00,20,0,Jail Road,21.226293057269363,81.63466508045865,Hit-and-run,Minor,0,2,1,Urban,Clear,Day,60,Damaged
2023-08-02,23:00,23,2,Mowa,21.28105523509333,81.6429690609089,Collision,Severe,2,3,1,Highway,Clear,Night,40,Good
2023-11-02,16:00,16,3,Tikrapara,21.260131463948024,81.61449983038851,Overturning,Severe,2,1,2,Highway,Foggy,Day,80,Damaged
2023-08-10,23:00,23,3,Telibandha,21.24381987004549,81.64858992978584,Pedestrian,Minor,0,1,1,Rural,Foggy,Night,100,Damaged
2023-04-12,16:00,16,2,Amanaka,21.271600879274448,81.63063631578427,Hit-and-run,Severe,2,1,3,Intersection,Rainy,Day,80,Wet
2023-12-20,17:00,17,2,Telibandha,21.238328424431142,81.65097412336871,Skid,Severe,2,1,2,Rural,Rainy,Day,100,Good
2023-10-26,09:00,9,3,Katora Talab,21.23768122565416,81.6349639456297,Hit-and-run,Minor,0,4,0,Rural,Clear,Day,80,Damaged
2023-10-16,17:00,17,0,Mowa,21.280383567476147,81.6389084386319,Pedestrian,Moderate,1,3,1,Rural,Cloudy,Day,80,Good
2023-05-24,04:00,4,2,Jail Road,21.23039211781632,81.64044127305044,Skid,Minor,0,4,0,Highway,Clear,Night,100,Good
2023-05-24,11:00,11,2,Fafadih,21.233795018052586,81.66141703565195,Collision,Severe,2,3,3,Intersection,Clear,Day,100,Under repair
2023-08-09,19:00,19,2,Ring Road No 1,21.25958036167826,81.64724660074367,Pedestrian,Severe,2,3,1,Highway,Clear,Day,40,Wet
2023-03-07,20:00,20,1,Jail Road,21.223157195442347,81.64255260352954,Pedestrian,Minor,0,3,0,Rural,Clear,Day,100,Wet
2023-09-07,21:00,21,3,Mowa,21.281382972529205,81.64483065087367,Skid,Minor,0,2,1,Rural,Rainy,Day,100,Damaged
2023-04-24,03:00,3,0,Shankar Nagar,21.244420369887386,81.63570064234685,Overturning,Minor,0,3,0,Intersection,Rainy,Night,60,Wet
2023-10-13,06:00,6,4,Fafadih,21.230019868524643,81.66171124625278,Hit-and-run,Severe,2,2,0,Rural,Clear,Day,40,Good
2023-06-08,09:00,9,3,GE Road,21.251606554008376,81.64823175536054,Hit-and-run,Moderate,1,4,0,Intersection,Clear,Day,40,Good
2023-11-08,06:00,6,2,Jail Road,21.230906751608725,81.64013495512306,Hit-and-run,Moderate,1,1,0,Rural,Clear,Day,80,Wet
2023-06-19,13:00,13,0,Telibandha,21.239262311396654,81.6481828040015,Pedestrian,Fatal,3,4,2,Urban,Clear,Day,60,Damaged
2023-02-12,04:00,4,6,Devendra Nagar,21.248546032958366,81.62210768517396,Pedestrian,Severe,2,4,3,Rural,Clear,Night,60,Wet
2023-09-04,10:00,10,0,Mowa,21.274908052750938,81.63998700296155,Overturning,Minor,0,2,0,Intersection,Clear,Day,80,Good
2023-07-12,19:00,19,2,Devendra Nagar,21.244554601425914,81.62638200836511,Pedestrian,Severe,2,3,3,Rural,Rainy,Day,80,Good
2023-05-27,18:00,18,5,Devendra Nagar,21.245473196004696,81.6228415553431,Collision,Minor,0,1,1,Intersection,Clear,Day,80,Good
2023-03-29,12:00,12,2,Pandri,21.24765400972571,81.63195644776948,Hit-and-run,Minor,0,1,1,Highway,Rainy,Day,60,Damaged
2023-05-08,05:00,5,0,Devendra Nagar,21.243644143537928,81.62309991642319,Collision,Moderate,1,3,0,Urban,Clear,Night,40,Good
2023-07-24,02:00,2,0,Fafadih,21.237540549230644,81.66272628999315,Overturning,Fatal,3,2,4,Intersection,Clear,Night,40,Wet
2023-09-19,09:00,9,1,Amanaka,21.265115237856854,81.62969146929095,Skid,Fatal,3,2,0,Highway,Rainy,Day,100,Wet
2023-12-12,14:00,14,1,Fafadih,21.23290706864964,81.65756177815537,Skid,Moderate,1,1,2,Rural,Rainy,Day,100,Damaged
2023-06-27,03:00,3,1,Ring Road No 1,21.2653456402429,81.6513267891949,Pedestrian,Minor,0,2,0,Rural,Clear,Night,60,Damaged
2023-12-28,13:00,13,3,Tikrapara,21.260596154307073,81.61657977045508,Skid,Minor,0,4,1,Intersection,Clear,Day,40,Good
2023-04-06,10:00,10,3,Pandri,21.25662415096586,81.63812778118402,Overturning,Severe,2,4,3,Highway,Clear,Day,100,Wet
2023-07-02,00:00,0,6,Jail Road,21.22896424582873,81.64115911774525,Pedestrian,Moderate,1,4,0,Highway,Clear,Night,100,Wet
2023-07-10,11:00,11,0,Devendra Nagar,21.245892252029194,81.62262093940969,Pedestrian,Severe,2,4,2,Intersection,Foggy,Day,80,Damaged
2023-12-30,08:00,8,5,Jail Road,21.227303788596803,81.63684509603756,Collision,Moderate,1,3,0,Intersection,Clear,Day,80,Wet
2023-06-12,18:00,18,0,Tikrapara,21.256693208203426,81.61991572007665,Collision,Moderate,1,1,0,Urban,Rainy,Day,40,Under repair
2023-02-24,12:00,12,4,Mowa,21.27734097656539,81.63456512144958,Hit-and-run,Moderate,1,1,2,Urban,Rainy,Day,60,Good
2023-02-18,16:00,16,5,GE Road,21.252534574661794,81.6487852161526,Hit-and-run,Severe,2,1,3,Urban,Rainy,Day,40,Good
2023-02-19,16:00,16,6,Pandri,21.255440019004205,81.63071936719128,Skid,Moderate,1,4,1,Highway,Cloudy,Day,40,Wet
2023-08-09,22:00,22,2,Katora Talab,21.23226397921107,81.62781097007782,Pedestrian,Fatal,3,2,3,Urban,Clear,Night,80,Wet
2023-06-20,04:00,4,1,Shankar Nagar,21.24134158284699,81.64022467773792,Pedestrian,Severe,2,1,3,Intersection,Rainy,Night,80,Damaged
2023-09-07,15:00,15,3,Shankar Nagar,21.246329477603002,81.64207338720313,Hit-and-run,Minor,0,4,1,Urban,Clear,Day,40,Good
2023-09-08,21:00,21,4,Telibandha,21.242301065494296,81.64612550083288,Skid,Severe,2,3,1,Intersection,Cloudy,Day,100,Wet
2023-02-17,16:00,16,4,Shankar Nagar,21.24639579315314,81.64426296746029,Overturning,Minor,0,3,0,Intersection,Foggy,Day,60,Wet
2023-03-28,15:00,15,1,Mowa,21.272845297665707,81.64626785352378,Hit-and-run,Minor,0,2,1,Urban,Clear,Day,40,Damaged
2023-05-28,03:00,3,6,Tikrapara,21.2603803754753,81.61987613351161,Pedestrian,Moderate,1,2,1,Intersection,Clear,Night,40,Wet
2023-10-31,13:00,13,1,Amanaka,21.267405311662714,81.63882574103877,Overturning,Fatal,3,3,3,Rural,Foggy,Day,80,Good
2023-06-05,22:00,22,0,Fafadih,21.229542443012285,81.66369627605512,Hit-and-run,Minor,0,4,0,Urban,Clear,Night,40,Damaged
2023-06-16,16:00,16,4,Fafadih,21.235561822427726,81.65827749771547,Overturning,Moderate,1,3,0,Rural,Clear,Day,40,Good
2023-06-24,02:00,2,5,Shankar Nagar,21.24945012079827,81.64279458544065,Overturning,Severe,2,3,0,Intersection,Clear,Night,80,Wet
2023-10-16,13:00,13,0,GE Road,21.253161677830814,81.64431863761399,Overturning,Minor,0,3,1,Intersection,Rainy,Day,100,Good
2023-02-14,05:00,5,1,Amanaka,21.276353190009026,81.63132632917933,Hit-and-run,Moderate,1,2,1,Highway,Clear,Night,40,Good
2023-03-11,19:00,19,5,Mowa,21.2819746592983,81.63931568484621,Hit-and-run,Fatal,3,4,3,Intersection,Rainy,Day,80,Good
2023-01-22,13:00,13,6,Telibandha,21.23704303359146,81.65246626213165,Pedestrian,Moderate,1,2,0,Intersection,Foggy,Day,100,Damaged
2023-08-21,08:00,8,0,Mowa,21.281982658141025,81.63848614725266,Hit-and-run,Minor,0,3,0,Intersection,Clear,Day,40,Wet
2023-09-24,05:00,5,6,Shankar Nagar,21.246771416507173,81.6452349414854,Collision,Minor,0,2,1,Highway,Cloudy,Night,60,Good
2023-04-04,15:00,15,1,Katora Talab,21.233886139773464,81.63929594278078,Overturning,Minor,0,2,0,Highway,Rainy,Day,60,Good
2023-08-12,12:00,12,5,Pandri,21.247029427115255,81.62772568225166,Skid,Fatal,3,1,4,Rural,Clear,Day,100,Wet
2023-09-13,22:00,22,2,Katora Talab,21.238137007872275,81.63193930114589,Hit-and-run,Severe,2,3,2,Intersection,Foggy,Night,80,Good
2023-09-02,02:00,2,5,GE Road,21.251991457257038,81.64962322823641,Collision,Fatal,3,4,4,Rural,Clear,Night,100,Good
2023-01-28,12:00,12,5,GE Road,21.250638777190233,81.65139720161577,Pedestrian,Fatal,3,2,4,Rural,Rainy,Day,40,Good
2023-04-15,04:00,4,5,Jail Road,21.229114917622027,81.64079462320645,Overturning,Severe,2,4,3,Rural,Rainy,Night,60,Good
2023-04-06,12:00,12,3,Tikrapara,21.263539415632465,81.62107205863008,Pedestrian,Minor,0,1,1,Urban,Cloudy,Day,80,Good
2023-03-28,01:00,1,1,Amanaka,21.27235805187244,81.63155246119335,Skid,Fatal,3,1,1,Urban,Rainy,Night,80,Good
2023-05-25,19:00,19,3,GE Road,21.252774377726503,81.6462645036271,Pedestrian,Moderate,1,4,2,Highway,Clear,Day,40,Wet
2023-12-15,18:00,18,4,Jail Road,21.225955755060667,81.63988488096115,Overturning,Severe,2,1,2,Rural,Clear,Day,60,Wet
2023-10-05,14:00,14,3,Devendra Nagar,21.242887114440045,81.62577185315652,Hit-and-run,Minor,0,4,1,Intersection,Clear,Day,100,Good
2023-04-11,10:00,10,1,Jail Road,21.232243606379086,81.63439212129072,Collision,Minor,0,3,0,Highway,Clear,Day,80,Wet
2023-09-20,20:00,20,2,Jail Road,21.22731509238127,81.63572063998426,Hit-and-run,Severe,2,3,1,Highway,Clear,Day,60,Damaged
2023-01-17,16:00,16,1,Pandri,21.25001211217022,81.63096552700961,Collision,Severe,2,3,0,Highway,Rainy,Day,60,Good
2023-08-19,01:00,1,5,Jail Road,21.229073135705466,81.638330722278,Pedestrian,Severe,2,2,3,Urban,Clear,Night,60,Good
2023-11-21,04:00,4,1,Amanaka,21.273900529580438,81.62808542848222,Overturning,Moderate,1,1,2,Intersection,Clear,Night,100,Good
2023-09-03,15:00,15,6,Shankar Nagar,21.247210615680554,81.64046713512053,Skid,Fatal,3,2,4,Urban,Rainy,Day,40,Good
2023-09-11,04:00,4,0,Shankar Nagar,21.243265672969663,81.64051790998684,Pedestrian,Moderate,1,1,2,Rural,Clear,Night,40,Under repair
2023-01-11,23:00,23,2,Fafadih,21.237728664316617,81.65750706450957,Overturning,Severe,2,2,0,Urban,Cloudy,Night,60,Good
